date,driver_id,distance_km,drive_seconds,litres,co2_kg,n_legs,n_stop_legs,drive_hours,stops,low_speed_share_leg_t18,low_speed_share_time_t18,service_minutes,worked_hours,worked_hours_median_driver,_T_cong,_D_stops,_V_shift,S_DOBI,service_minutes_assumed,litres_lit,distance_km_dist,fuel_cost_vnd,maint_cost_vnd,labour_other_cost_vnd,total_cost_vnd,cost_per_km_vnd,cost_per_stop_vnd,co2_g_per_km,fuel_L_per_100km
2025-03-14,D-03,111.87,20604.0,11.187000000000001,29.981160000000003,31,31,5.723333333333334,31,0.41935483870967744,0.3942438361483207,10.0,12.39,11.859027777777778,0.38934678669354356,0.3308869843252033,0.25840250374200585,0.3325255610975802,10.0,11.187000000000001,111.87,279012.7449810957,46057.52284194994,3626923.076923077,3951993.3447461226,35326.65902159759,127483.65628213299,268.0,10.0
2025-03-14,D-04,144.703,20369.0,15.917330000000002,42.65844440000001,24,24,5.658055555555555,24,0.2916666666666667,0.20761942167018507,10.0,11.158055555555556,11.8325,0.14986208131277276,0.21156240364766923,0.3286841747176479,0.22201880603470422,10.0,15.917330000000002,144.703,396990.96594886424,59575.057904699046,3626923.076923077,4083489.10077664,28219.795724875366,170145.37919902668,294.80000000000007,11.000000000000002
2025-03-15,D-01,85.258,18776.0,6.394349999999999,14.7709485,37,37,5.2155555555555555,37,0.5135135135135135,0.6135492117596932,10.0,12.882222222222222,12.539583333333333,0.6707691472864658,0.4566865139693322,0.16614505374880892,0.4551571292300286,10.0,6.394349999999999,85.258,159480.2132716429,35101.209282729666,3626923.076923077,3821504.4994774493,44822.826004333314,103283.90539128242,173.25,7.5
2025-03-15,D-02,102.699,18563.0,10.2699,27.523332000000003,32,32,5.1563888888888885,32,0.4375,0.4039217798847169,10.0,11.989722222222222,12.15236111111111,0.4017659522720861,0.3876204594222786,0.07796979180840893,0.3003834562780407,10.0,10.2699,102.699,256139.5360401676,42281.76936037737,3626923.076923077,3925344.382323622,38221.83645725491,122667.01194761318,268.0,10.0
2025-03-15,D-03,107.413,19149.0,10.7413,28.786684000000005,31,31,5.319166666666667,31,0.41935483870967744,0.4703117656274479,10.0,11.985833333333332,11.859027777777778,0.4869605192331749,0.3595601141838492,0.06041638318138427,0.32077715690284003,10.0,10.7413,107.413,267896.62980829924,44222.550290715735,3626923.076923077,3939042.257022092,36671.93223373421,127065.87925877716,268.00000000000006,10.0
2025-03-15,D-04,104.408,18022.0,11.48488,30.779478400000002,32,32,5.006111111111111,32,0.25,0.34702030851181886,10.0,11.839444444444444,11.8325,0.32874746674554556,0.39913367809008965,0.001700911688664739,0.2517493636318445,10.0,11.48488,104.408,286442.1108946533,42985.3744961322,3626923.076923077,3956350.5623138626,37893.17449155106,123635.9550723082,294.8,11.0
2025-03-17,D-01,106.672,19238.0,8.000399999999999,18.480923999999998,31,31,5.3438888888888885,31,0.41935483870967744,0.4107495581661295,10.0,12.010555555555555,12.539583333333333,0.41052765944047426,0.35775081525999713,0.2574499931963528,0.3487713063130947,10.0,8.000399999999999,106.672,199536.38731981386,43917.47632606136,3626923.076923077,3870376.9405689524,36282.96966935046,124850.86905061136,173.25,7.5
2025-03-17,D-02,101.993,19350.0,10.199300000000001,27.334124000000003,31,31,5.375,31,0.45161290322580644,0.43183462532299743,10.0,12.041666666666666,12.15236111111111,0.437584950471321,0.35548450182021063,0.05252415294597859,0.2974365766183852,10.0,10.199300000000001,101.993,254378.7154630991,41991.10509715742,3626923.076923077,3923292.8974833335,38466.29570150239,126557.83540268817,268.00000000000006,10.000000000000002
2025-03-17,D-03,98.651,19942.0,9.8651,26.438468000000004,30,30,5.539444444444444,30,0.4666666666666667,0.5191555510981848,10.0,12.039444444444445,11.859027777777778,0.5496390257182491,0.32741760941829423,0.08667845965437487,0.34408443100910036,10.0,9.8651,98.651,246043.49964360482,40615.184463048216,3626923.076923077,3913581.76102973,39670.97911860731,130452.72536765767,268.00000000000006,10.0
2025-03-17,D-04,129.266,20611.0,14.21926,38.1076168,25,25,5.7252777777777775,25,0.28,0.4172529231963515,10.0,11.391944444444444,11.8325,0.41887306517209566,0.22638710223361974,0.21411076336916535,0.2996985857496738,10.0,14.21926,129.266,354639.7393581742,53219.55616061053,3626923.076923077,4034782.372441862,31213.02099888495,161391.29489767447,294.80000000000007,11.000000000000002
2025-03-18,D-01,93.224,19401.0,6.9918,16.151058,34,34,5.389166666666667,34,0.5882352941176471,0.6080098963970929,10.0,12.555833333333332,12.539583333333333,0.6636608527402613,0.40085849441751054,0.006259355014286901,0.3875996959256438,10.0,6.9918,93.224,174381.0950530817,38380.85732920302,3626923.076923077,3839685.0293053617,41187.730941660535,112931.91262662828,173.24999999999997,7.5
2025-03-18,D-02,97.837,18729.0,9.783700000000001,26.220316000000004,33,33,5.2025,33,0.36363636363636365,0.4582198729243419,10.0,12.2025,12.15236111111111,0.4714436675415196,0.399655128131487,0.022860253095659384,0.3153320813847518,10.0,9.783700000000001,97.837,244013.31841168736,40280.055978259195,3626923.076923077,3911216.4513130235,39976.86408325095,118521.71064584919,268.0,10.0
2025-03-18,D-03,131.263,21100.0,13.1263,35.178484000000005,25,25,5.861111111111111,25,0.56,0.608957345971564,10.0,11.527777777777777,11.859027777777778,0.6648766619517187,0.21759899457256537,0.16056606340998775,0.3794001821754534,10.0,13.1263,131.263,327380.4410874548,54041.73255388286,3626923.076923077,4008345.2505644145,30536.74874537695,160333.8100225766,268.0,10.0
2025-03-18,D-04,115.236,20405.0,12.67596,33.971572800000004,32,32,5.668055555555555,32,0.28125,0.3179122764028424,10.0,12.501388888888888,11.8325,0.2913947521324801,0.350495826116532,0.3259627160157841,0.31949546349268687,10.0,12.67596,115.236,316148.60059627873,47443.324414185605,3626923.076923077,3990515.001933541,34629.06558656618,124703.59381042316,294.8,11.0
2025-03-19,D-01,91.804,21498.0,6.8853,15.905043,36,36,5.971666666666667,36,0.8055555555555556,0.8482649548795237,10.0,13.471666666666668,12.539583333333333,0.9719667732587459,0.38874964839261994,0.45489182201660144,0.6418791504262648,10.0,6.8853,91.804,171724.899706654,37796.23515672095,3626923.076923077,3836444.2117864517,41789.51038937793,106567.89477184588,173.25,7.5
2025-03-19,D-02,101.228,19146.0,10.1228,27.129104,34,34,5.318333333333333,34,0.2647058823529412,0.3174031129217591,10.0,12.485,12.15236111111111,0.29074137102691117,0.40607975013439035,0.16124642808545345,0.2864944018767176,10.0,10.1228,101.228,252470.7441579186,41676.15019437658,3626923.076923077,3921069.9712753724,38735.03350135706,115325.58739045213,268.00000000000006,10.0
2025-03-19,D-03,51.815,12068.0,5.181500000000001,13.886420000000001,41,41,3.352222222222222,41,0.8780487804878049,0.8004640371229699,10.0,11.685555555555556,11.859027777777778,0.9106265207635402,0.6729797799914038,0.08327663627704365,0.5911275331859503,10.0,5.181500000000001,51.815,129230.76232408578,21332.533709266434,3626923.076923077,3777486.372956429,72903.33634963677,92133.81397454705,268.00000000000006,10.000000000000002
2025-03-19,D-04,111.801,18394.0,12.29811,32.9589348,31,31,5.109444444444445,31,0.45161290322580644,0.41921278677829726,10.0,11.77611111111111,11.8325,0.42138804882962655,0.37521422743988037,0.025921894135256435,0.28889605600439167,10.0,12.29811,111.801,306724.7187967697,46029.115144836374,3626923.076923077,3979676.910864683,35596.07616089912,128376.67454402203,294.8,10.999999999999998
2025-03-20,D-01,109.101,22232.0,8.182575,18.90174825,33,33,6.1755555555555555,33,0.5454545454545454,0.5564051817200432,10.0,13.175555555555555,12.539583333333333,0.5974393997473577,0.33177755918895624,0.3098380732072386,0.43146044961780156,10.0,8.182575,109.101,204079.97781028776,44917.50960560991,3626923.076923077,3875920.5643389747,35525.98568609797,117452.13831330226,173.25,7.5
2025-03-20,D-02,102.464,19160.0,10.2464,27.460352,33,33,5.322222222222222,33,0.42424242424242425,0.4816805845511482,10.0,12.322222222222223,12.15236111111111,0.501549490660537,0.3907252956422577,0.08150768812083295,0.342289691393142,10.0,10.2464,102.464,255553.42720785722,42185.01850788915,3626923.076923077,3924661.5226388234,38302.8334111378,118929.13704966131,268.0,10.0
2025-03-20,D-03,33.93,9408.0,3.3930000000000002,9.093240000000002,47,47,2.6133333333333333,47,0.8936170212765957,0.8701105442176871,10.0,11.946666666666665,11.859027777777778,1.0,0.8176035414063955,0.0412300993332417,0.6576500922218911,10.0,3.3930000000000002,33.93,84624.13906506282,13969.176276279266,3626923.076923077,3725516.3922644192,109800.07050587737,79266.3062183919,268.00000000000006,10.0
2025-03-20,D-04,112.78399999999999,20354.0,12.40624,33.2487232,31,31,5.653888888888889,31,0.45161290322580644,0.448609609904687,10.0,12.320555555555554,11.8325,0.45911135285306065,0.3356797926396235,0.237379235270104,0.3555622495141425,10.0,12.40624,112.78399999999999,309421.5676494385,46433.82190226586,3626923.076923077,3982778.4664747813,35313.32872104892,128476.72472499295,294.8,11.000000000000002
2025-03-21,D-01,93.961,20909.0,7.0470749999999995,16.27874325,35,35,5.808055555555556,35,0.6,0.6396288679515998,10.0,13.141388888888889,12.539583333333333,0.7042357159399592,0.38571334739550306,0.2931011021907742,0.48533862125186683,10.0,7.0470749999999995,93.961,175759.69784907973,38684.28447083632,3626923.076923077,3841367.059242993,40882.56893011987,109753.3445497998,173.25000000000003,7.5
2025-03-21,D-02,85.44200000000001,16109.0,8.5442,22.898456000000003,35,35,4.474722222222222,35,0.4857142857142857,0.4884846979949097,10.0,11.808055555555555,12.15236111111111,0.5102808300622607,0.4879200981144307,0.1669614913593683,0.40057680886704394,10.0,8.5442,85.44200000000001,213099.19510748886,35176.96314169918,3626923.076923077,3875199.235172265,45354.73461731075,110719.97814777901,268.0,10.0
2025-03-21,D-03,32.882,6918.0,3.2882,8.812376,45,45,1.9216666666666666,45,0.7777777777777778,0.5015900549291703,10.0,10.921666666666667,11.859027777777778,0.52709820389348,0.8808498649013717,0.45747720778337153,0.612337403362815,10.0,3.2882,32.882,82010.34308097245,13537.70864475729,3626923.076923077,3722471.128648807,113206.95604430408,82721.58063664015,268.0,10.0
2025-03-21,D-04,112.778,20256.0,12.40558,33.2469544,31,31,5.626666666666667,31,0.3225806451612903,0.302379541864139,10.0,12.293333333333333,11.8325,0.2714624599660931,0.33757334699261743,0.22404408763096992,0.2770702143735134,10.0,12.40558,112.778,309405.1067205311,46431.351667734256,3626923.076923077,3982759.535311342,35315.03959381566,128476.11404230136,294.8,11.0
2025-03-22,D-01,105.645,19758.0,7.923375,18.30299625,31,31,5.488333333333333,31,0.41935483870967744,0.44614839558659786,10.0,12.155,12.539583333333333,0.4559530137499227,0.3473267545250485,0.18669206694788382,0.3425868519418488,10.0,7.923375,105.645,197615.3220939116,43494.654515400034,3626923.076923077,3868033.0535323885,36613.49854259443,124775.25979136737,173.25,7.5
2025-03-22,D-02,96.556,16713.0,9.6556,25.877008000000004,35,35,4.6425,35,0.3142857142857143,0.3183749177287142,10.0,11.975833333333334,12.15236111111111,0.2919884339502272,0.47380737545084844,0.08477343856306876,0.2843696177842661,10.0,9.6556,96.556,240818.40175556162,39752.66090575953,3626923.076923077,3907494.139584398,40468.68283259868,111642.68970241137,268.00000000000006,10.0
2025-03-22,D-03,17.002,4040.0,1.7002000000000002,4.556536,46,46,1.1222222222222222,46,0.8478260869565217,0.5908415841584158,10.0,10.288888888888888,11.859027777777778,0.6416297149072938,1.0,0.7674513539257046,0.7868872921406289,10.0,1.7002000000000002,17.002,42404.35049761857,6999.821251084589,3626923.076923077,3676327.2486717803,216229.1053212434,79920.15757982132,268.0,10.000000000000002
2025-03-22,D-04,83.632,16162.0,9.19952,24.6547136,39,39,4.489444444444445,39,0.5641025641025641,0.5131790619972776,10.0,12.489444444444445,11.8325,0.5419697304894094,0.5418069146284967,0.32011157980677646,0.4753634405263457,10.0,9.19952,83.632,229443.40106449358,34431.77572466218,3626923.076923077,3890798.2537122327,46522.84118175139,99764.05778749315,294.79999999999995,10.999999999999998
2025-03-24,D-01,69.952,16884.0,5.2463999999999995,12.119184,38,38,4.69,38,0.7894736842105263,0.8004619758351101,10.0,12.523333333333333,12.539583333333333,0.9106238756277621,0.5117974661210601,0.006259355014286901,0.519666596591709,10.0,5.2463999999999995,69.952,130849.42033331728,28799.640992581408,3626923.076923077,3786572.138248976,54131.00609344945,99646.6352170783,173.25000000000003,7.5
2025-03-24,D-02,110.382,20825.0,11.038200000000002,29.582376000000004,32,32,5.784722222222222,32,0.40625,0.36547418967587036,10.0,12.618055555555555,12.15236111111111,0.35242830350028004,0.3424524472917651,0.22642536399510127,0.3116346647861719,10.0,11.038200000000002,110.382,275301.55373650946,45444.90467810958,3626923.076923077,3947669.535337696,35763.707265112935,123364.672979303,268.0,10.0
2025-03-24,D-03,24.32,6480.0,2.432,6.51776,45,45,1.8,45,0.9111111111111111,0.8084876543209877,10.0,10.8,11.859027777777778,0.9209227813365667,0.8966246665241451,0.5170771533541972,0.7924796584981294,10.0,2.432,24.32,60656.02894377624,10012.683968143583,3626923.076923077,3697591.7898349967,152039.136095189,82168.7064407777,268.0,10.0
2025-03-24,D-04,25.233999999999998,6052.0,2.77574,7.4389832,45,45,1.681111111111111,45,0.9777777777777777,0.7174487772637145,10.0,10.681111111111111,11.8325,0.8040976665131705,0.9123864751318411,0.56232140427269,0.7640514304266275,10.0,2.77574,25.233999999999998,69229.1800083871,10388.983028459505,3626923.076923077,3706541.2399599236,146886.78925100752,82367.58311022053,294.8,11.0
2025-03-25,D-01,90.006,19404.0,6.75045,15.5935395,35,35,5.39,35,0.6857142857142857,0.6887239744382602,10.0,12.723333333333333,12.539583333333333,0.7672367286717253,0.4154541255084858,0.08831133487549278,0.45802432958388367,10.0,6.75045,90.006,168361.63264124765,37055.98820874718,3626923.076923077,3832340.697773072,42578.724726941226,109495.44850780205,173.25,7.5
2025-03-25,D-02,98.426,19577.0,9.842600000000001,26.378168000000002,33,33,5.438055555555556,33,0.5454545454545454,0.5767993053072483,10.0,12.438055555555556,12.15236111111111,0.6236100414205729,0.38224914979188473,0.13825010205470128,0.405593792122205,10.0,9.842600000000001,98.426,245482.33161266943,40522.55066811268,3626923.076923077,3912927.959203859,39755.0236645181,118573.57452132905,268.0,10.0
2025-03-25,D-03,24.073,6215.0,2.4073,6.451564000000001,47,47,1.726388888888889,47,0.7659574468085106,0.7581657280772325,10.0,11.059722222222222,11.859027777777778,0.8563474592149775,0.9248284701095603,0.3898489590420464,0.7369422124314731,10.0,2.4073,24.073,60039.99114981601,9910.992646592125,3626923.076923077,3696874.060719485,153569.31253767645,78656.89490892521,268.00000000000006,10.0
2025-03-25,D-04,24.27,6428.0,2.6697,7.154796000000001,46,46,1.7855555555555556,46,0.8913043478260869,0.6770379589296827,10.0,10.952222222222222,11.8325,0.7522407165530929,0.9079738220893983,0.42951421962171704,0.7021426991345718,10.0,2.6697,24.27,66584.45743059188,9992.09868038013,3626923.076923077,3703499.633034049,152595.782160447,80510.86158769672,294.80000000000007,11.000000000000002
2025-03-26,D-01,73.871,18462.0,5.540325,12.79815075,37,37,5.128333333333333,37,0.8108108108108109,0.8390206911493879,10.0,12.794999999999998,12.539583333333333,0.9601041250513053,0.4633406281762784,0.12341815212954037,0.5600692841122678,10.0,5.540325,73.871,138180.14537743712,30413.115847480858,3626923.076923077,3795516.338147995,51380.32973897734,102581.52265264852,173.25,7.500000000000001
2025-03-26,D-02,91.942,17906.0,9.1942,24.640456000000004,34,34,4.973888888888889,34,0.5,0.5284262258460851,10.0,12.140555555555554,12.15236111111111,0.5615355657121734,0.43233785933434465,0.00408218805279607,0.3555402405010116,10.0,9.1942,91.942,229310.71600117904,37853.05055094808,3626923.076923077,3894086.843475204,42353.732173274504,114531.96598456483,268.00000000000006,10.0
2025-03-26,D-03,25.953,5810.0,2.5953000000000004,6.9554040000000015,47,47,1.613888888888889,47,0.7446808510638298,0.7005163511187608,10.0,10.947222222222223,11.859027777777778,0.7823692281518488,0.9396705471993008,0.44495849775479596,0.7283364047469686,10.0,2.5953000000000004,25.953,64728.861808298716,10684.99946649796,3626923.076923077,3702336.9381978735,142655.45170877638,78773.1263446356,268.00000000000006,10.000000000000002
2025-03-26,D-04,24.483,5683.0,2.69313,7.2175884,44,44,1.5786111111111112,44,0.5909090909090909,0.5226112968502551,10.0,10.411944444444444,11.8325,0.5540735915579847,0.9167607072253877,0.6941760783780107,0.7049104723042134,10.0,2.69313,24.483,67168.82040680596,10079.79200625244,3626923.076923077,3704171.6893361355,151295.6618607252,84185.7202121849,294.8,11.0
2025-03-27,D-01,86.291,20895.0,6.471825,14.949915749999999,37,37,5.804166666666666,37,0.7567567567567568,0.8035893754486719,10.0,13.470833333333331,12.539583333333333,0.9146370931757242,0.41403471176606166,0.4544836032113204,0.6264103317635042,10.0,6.471825,86.291,161412.50185816392,35526.50132792261,3626923.076923077,3823862.0801091637,44313.567812508416,103347.62378673416,173.25,7.5
2025-03-27,D-02,93.764,17961.0,9.3764,25.128752000000002,34,34,4.989166666666667,34,0.4117647058823529,0.48878124826011915,10.0,12.155833333333334,12.15236111111111,0.5106613764826895,0.4311416470329662,0.0,0.33360704470296565,10.0,9.3764,93.764,233854.9300116873,38603.17843704831,3626923.076923077,3899381.1853718124,41587.188957081744,114687.68192270037,268.0,10.0
2025-03-27,D-03,42.65,9006.0,4.265,11.430200000000001,45,45,2.5016666666666665,45,0.6666666666666666,0.4181656673328892,10.0,11.501666666666667,11.859027777777778,0.420044338830143,0.8102370915859707,0.17335691930874889,0.46309593880047306,10.0,4.265,42.65,106372.51786398258,17559.250462225486,3626923.076923077,3750854.845249285,87945.01395660693,83352.32989442855,268.0,10.0
2025-03-27,D-04,41.664,9536.0,4.5830400000000004,12.282547200000002,44,44,2.648888888888889,44,0.7727272727272727,0.6930578859060402,10.0,11.482222222222223,11.8325,0.7727981956100677,0.7828905261572625,0.1698870594638717,0.5949525539303673,10.0,4.5830400000000004,41.664,114304.69033325835,17153.30858753019,3626923.076923077,3758381.0758438655,90206.91906307281,85417.75172372421,294.8,11.0
2025-03-28,D-01,107.995,19326.0,8.099625,18.71013375,31,31,5.368333333333333,31,0.2903225806451613,0.2497671530580565,10.0,12.035,12.539583333333333,0.20394791494883655,0.35596915402760915,0.24547557490815017,0.26201258466026245,10.0,8.099625,107.995,202011.13833623912,44462.16304028233,3626923.076923077,3873396.3782995986,35866.44176396684,124948.27026772899,173.25,7.5
2025-03-28,D-02,98.944,17068.0,9.894400000000001,26.516992000000002,34,34,4.7411111111111115,34,0.47058823529411764,0.3892664635575346,10.0,11.907777777777778,12.15236111111111,0.3829596019738595,0.450943456297655,0.11811130766090565,0.32390026997711197,10.0,9.894400000000001,98.944,246774.26512388967,40735.81424934205,3626923.076923077,3914433.1562963086,39562.10741728966,115130.38694989143,268.0,10.0
2025-03-28,D-03,21.004,5125.0,2.1004,5.629072000000001,46,46,1.4236111111111112,46,0.8913043478260869,0.6606829268292683,10.0,10.590277777777777,11.859027777777778,0.7312532157750548,0.9567584058567676,0.6198122193495716,0.7654724738719236,10.0,2.1004,21.004,52385.65920785675,8647.467683671375,3626923.076923077,3687956.2038146053,175583.5176068656,80172.96095249141,268.00000000000006,10.0
2025-03-28,D-04,20.501,5054.0,2.25511,6.043694800000001,45,45,1.403888888888889,45,0.8,0.7526711515631184,10.0,10.40388888888889,11.8325,0.8492965755385071,0.9505387881017863,0.698122193495713,0.8343169246946527,10.0,2.25511,20.501,56244.250588568764,8440.379688771036,3626923.076923077,3691607.707200417,180069.6408565639,82035.72682667593,294.8,11.0
2025-03-01,D-01,84.502,18841.0,6.33765,14.6399715,36,36,5.233611111111111,36,0.5,0.5439201740884242,12.0,13.933611111111112,13.76763888888889,0.5814180855870648,0.46348972619287726,0.06036082474226808,0.3897223995153695,12.0,6.33765,84.502,158066.06983368561,34789.959731746254,3626923.076923077,3819779.106488509,45203.41656396901,106104.97518023636,173.25,7.500000000000001
2025-03-01,D-02,89.028,16425.0,8.902800000000001,23.859504,35,35,4.5625,35,0.4,0.3618873668188737,12.0,13.0625,13.295833333333334,0.3478255337203298,0.5027832724766047,0.0853608247422682,0.3155734426537938,12.0,8.902800000000001,89.028,222042.96648053091,36653.33998009403,3626923.076923077,3885619.383383702,43644.91377301188,111017.69666810577,268.0,10.0
2025-03-01,D-03,94.697,18856.0,9.469700000000001,25.378796,32,32,5.237777777777778,32,0.59375,0.6013470513364446,12.0,13.137777777777778,13.011944444444445,0.6551107951778087,0.40276883344099684,0.04546391752577272,0.39651414336115437,12.0,9.469700000000001,94.697,236181.90677996623,38987.29990671435,3626923.076923077,3902092.2836097577,41206.081328973014,121940.38386280493,268.0,10.0
2025-03-01,D-04,96.514,16454.0,10.61654,28.452327200000003,34,34,4.570555555555556,34,0.38235294117647056,0.3432599975689802,12.0,12.870555555555557,12.902777777777779,0.3239220693783039,0.48729604009219296,0.01072164948453578,0.27897413462434023,12.0,10.61654,96.514,264785.0154287657,39735.36926403823,3626923.076923077,3931443.461615881,40734.437093228764,115630.69004752592,294.80000000000007,11.000000000000002
2025-03-03,D-01,95.879,18456.0,7.190925,16.61103675,34,34,5.126666666666667,34,0.47058823529411764,0.4815236237537928,12.0,13.426666666666668,13.76763888888889,0.5013480716210393,0.4423926839672298,0.1253092783505151,0.37084981734373923,12.0,7.190925,95.879,179347.43212686025,39473.93610944238,3626923.076923077,3845744.4451593794,40110.39377923611,113110.13073998175,173.24999999999997,7.5
2025-03-03,D-02,95.549,17507.0,9.5549,25.607132000000004,34,34,4.8630555555555555,34,0.3235294117647059,0.31747301079568174,12.0,13.163055555555555,13.295833333333334,0.2908310670711823,0.463205053118924,0.048041237113402316,0.26970631389817085,12.0,9.5549,95.549,238306.86305710836,39338.07321020358,3626923.076923077,3904568.0131903887,40864.56177657944,114840.23568207026,268.00000000000006,10.0
2025-03-03,D-03,107.791,20382.0,10.7791,28.887988000000004,26,26,5.661666666666667,26,0.46153846153846156,0.466588166028849,12.0,12.361666666666668,13.011944444444445,0.48218223148706174,0.2663334115863829,0.24010309278350475,0.344803843905791,12.0,10.7791,107.791,268839.3921002707,44378.175066207434,3626923.076923077,3940140.6440895554,36553.52157498822,151543.87092652137,268.00000000000006,10.0
2025-03-03,D-04,117.251,19438.0,12.89761,34.5655948,30,30,5.399444444444445,30,0.4,0.35744418150015433,12.0,12.899444444444445,12.902777777777779,0.3421238417419186,0.357607801560099,0.0,0.24413187716479715,12.0,12.89761,117.251,321676.72922102705,48272.911511052764,3626923.076923077,3996872.7176551567,34088.175944385606,133229.09058850523,294.79999999999995,11.0
2025-03-04,D-01,97.857,19530.0,7.339275,16.95372525,32,32,5.425,32,0.46875,0.5466973886328725,12.0,13.325,13.76763888888889,0.5849819301612929,0.38872382327338767,0.16304123711340232,0.39952229018055413,12.0,7.339275,97.857,183047.40001082784,40288.29009336457,3626923.076923077,3850258.7670272696,39345.76746709249,120320.58646960217,173.25000000000003,7.5
2025-03-04,D-02,92.732,17336.0,9.273200000000001,24.852176000000004,35,35,4.815555555555555,35,0.34285714285714286,0.3398707891093678,12.0,13.315555555555555,13.295833333333334,0.3195728871360235,0.48188539688892224,0.006082474226803426,0.2742195161891271,12.0,9.273200000000001,92.732,231281.03930979682,38178.29809761064,3626923.076923077,3896382.4143304843,42017.66827341678,111325.21183801384,268.00000000000006,10.0
2025-03-04,D-03,111.01299999999999,21116.0,11.1013,29.751484,29,29,5.865555555555556,29,0.3793103448275862,0.5094714908126539,12.0,13.165555555555557,13.011944444444445,0.5372120111132457,0.30714377692136685,0.05577319587628848,0.32375989628459484,12.0,11.1013,111.01299999999999,276875.3183032661,45704.69100968436,3626923.076923077,3949503.0862360275,35576.942216101066,136189.76159434576,268.0,10.0
2025-03-04,D-04,112.682,20028.0,12.39502,33.2186536,31,31,5.5633333333333335,31,0.2903225806451613,0.31480926702616335,12.0,13.263333333333334,12.902777777777779,0.28741283321557004,0.3623639364708184,0.13257731958762847,0.26344751010376205,12.0,12.39502,112.682,309141.73185801203,46391.82791522842,3626923.076923077,3982456.6366963172,35342.43833705754,128466.34311923604,294.8,11.0
2025-03-05,D-01,103.106,19519.0,7.73295,17.8631145,32,32,5.421944444444445,32,0.4375,0.4707208361084072,12.0,13.321944444444444,13.76763888888889,0.48748545657262454,0.3889498756825751,0.16417525773195887,0.36093172265341,12.0,7.73295,103.106,192865.96999209476,42449.33360277188,3626923.076923077,3862238.3805179438,37458.910058754525,120694.94939118574,173.25,7.5
2025-03-05,D-02,98.17699999999999,18122.0,9.8177,26.311436000000004,35,35,5.033888888888889,35,0.42857142857142855,0.45353713718132654,12.0,13.533888888888889,13.295833333333334,0.4654345738603527,0.46448296249421367,0.08711340206185511,0.3516527389109617,12.0,9.8177,98.17699999999999,244861.30565843423,40420.03593505068,3626923.076923077,3912204.418516562,39848.48201224892,111777.26910047319,268.00000000000006,10.0
2025-03-05,D-03,89.252,17657.0,8.9252,23.919536000000004,33,33,4.904722222222222,33,0.48484848484848486,0.4220988842951804,12.0,13.004722222222224,13.011944444444445,0.4250916168513331,0.44455371010033523,0.0014432989690717313,0.30383574946135533,12.0,8.9252,89.252,222601.6404313288,36745.5620692743,3626923.076923077,3886270.27942368,43542.668841299695,117765.76604314182,268.00000000000006,10.0
2025-03-05,D-04,102.44,18678.0,11.2684,30.199312000000003,34,34,5.1883333333333335,34,0.29411764705882354,0.3191455187921619,12.0,13.488333333333333,12.902777777777779,0.2929773033281269,0.43764144683171735,0.2160824742268036,0.31330809764880707,12.0,11.2684,102.44,281042.9262130132,42175.137569762686,3626923.076923077,3950141.140705853,38560.53436846791,116180.62178546625,294.8,11.0
2025-03-06,D-01,101.515,18610.0,7.613625,17.58747375,31,31,5.169444444444444,31,0.5483870967741935,0.5145620634067706,12.0,12.869444444444444,13.76763888888889,0.5437444590854498,0.391721955876326,0.33211340206185597,0.4346483910156345,12.0,7.613625,101.515,189889.90886803385,41794.30974613881,3626923.076923077,3858607.2955372497,38010.21815039403,124471.20308184676,173.25,7.5
2025-03-06,D-02,112.316,19147.0,11.2316,30.100688000000005,29,29,5.318611111111111,29,0.41379310344827586,0.3818352744555283,12.0,12.618611111111111,13.295833333333334,0.37342357134410886,0.34632646980976317,0.25010309278350534,0.3282982973156241,12.0,11.2316,112.316,280125.1047224166,46241.14360879995,3626923.076923077,3953289.3252542936,35197.917707666704,136320.32156049288,268.00000000000006,10.0
2025-03-06,D-03,96.55,19737.0,9.655000000000001,25.875400000000003,32,32,5.4825,32,0.46875,0.5976592187262502,12.0,13.3825,13.011944444444445,0.6503784052136355,0.38448917673158123,0.13628865979381397,0.4163847130430728,12.0,9.655000000000001,96.55,240803.43727473667,39750.190671227916,3626923.076923077,3907476.7048690417,40471.01714002115,122108.64702715755,268.0,10.000000000000002
2025-03-06,D-04,104.609,19454.0,11.50699,30.8387332,33,33,5.403888888888889,33,0.2727272727272727,0.3766320551043487,12.0,13.50388888888889,12.902777777777779,0.3667465700694726,0.406058792593525,0.2218556701030925,0.3350729668367743,12.0,11.50699,104.609,286993.5520130525,43068.12735294129,3626923.076923077,3956984.756289071,37826.42751856027,119908.62897845669,294.8,11.0
2025-03-07,D-01,89.798,20742.0,6.73485,15.557503500000001,35,35,5.761666666666667,35,0.7428571428571429,0.7711888921029795,12.0,14.261666666666667,13.76763888888889,0.8730593594695761,0.4103230742191985,0.18211340206185528,0.5269546866721466,12.0,6.73485,89.798,167972.5561397991,36970.35341165121,3626923.076923077,3831865.9864745275,42672.063815168796,109481.88532784364,173.25,7.5
